gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
PPP1R8,0.8899647896239146,20705,0.008845484940453056,0.00993913033856443,0.5384615384615384,0.5635056563817733,False,False,False
PPP1R9A,2.541472422416008,13775,0.08179414961317204,0.032183754376800044,0.022977022977022976,0.03614273204109865,True,False,False
PPP1R9B,2.097710839432395,14968,0.10980204506151547,0.05234373681079784,0.03696303696303696,0.053508490440612295,False,False,False
PPP2CA,4.379951849298269,11075,0.09994374584651769,0.02281844766467275,0.01098901098901099,0.02149976434400814,True,False,False
PPP2CB,1.1221186668135552,19924,0.028148379851294723,0.025085019492671022,0.35064935064935066,0.3813426084054472,False,False,False
PPP2R1A,3.436565080129774,9373,0.09329472807261414,0.02714765806310302,0.003996003996003996,0.009237748275409643,True,True,False
PPP2R1B,3.1038402208595572,12276,0.09386307908915478,0.03024094069660543,0.014985014985014986,0.026449601229659885,True,False,False
PPP2R2A,0.24292257567082717,21655,0.006741722364236239,0.02775254591465334,0.983016983016983,0.9836071109679977,False,False,False
PPP2R2B,1.6921844930924272,17770,0.040995630913262596,0.02422644466886654,0.12487512487512488,0.15226754112516636,False,False,False
PPP2R2C,1.5151904918196533,18498,0.020413265344164745,0.013472398554814538,0.17482517482517482,0.20478494367563455,False,False,False
PPP2R2D,4.301754569067979,5515,0.05869158938480802,0.013643629692239388,0.000999000999000999,0.00392499612807863,True,True,False
PPP2R3A,1.262509145470672,19397,0.05076886198551829,0.040212658690484064,0.2707292707292707,0.30242624313872446,False,False,False
PPP2R3B,5.970424015025045,5514,0.19611676158102118,0.03284803581508412,0.000999000999000999,0.003925707951823294,True,True,False
PPP2R3C,2.0162939775828854,16111,0.05993433352798373,0.029724987542189982,0.061938061938061936,0.08330171473365564,False,False,False
PPP2R5A,12.96578176705782,5513,0.11318686194767578,0.008729649651934741,0.000999000999000999,0.003926420033802584,True,True,False
PPP2R5B,3.9388966310279057,5512,0.05278849019190144,0.013401837049265064,0.000999000999000999,0.003927132374157047,True,True,False
PPP2R5D,1.7546382012943251,17482,0.013108097779522113,0.007470531659159594,0.1108891108891109,0.13744109682789468,False,False,False
PPP2R5E,6.2723335847035315,5489,0.11213102334547159,0.017877072242393453,0.000999000999000999,0.0039435878386506916,True,True,False
PPP3CA,2.000904554749886,16163,0.15492909185397483,0.07742951630408754,0.06293706293706294,0.08437296787231825,False,False,False
PPP3CB,8.773596730414294,5520,0.20018361204035343,0.022816585997215456,0.000999000999000999,0.003921440877962617,True,True,False
PPP3CC,3.840282393426912,8477,0.10120634748077782,0.026353871593188093,0.001998001998001998,0.005107078835992367,True,True,False
PPP3R1,2.3592162678808926,14448,0.07722735579778427,0.0327343165851383,0.028971028971028972,0.04344852268440308,True,False,False
PPP4C,6.09444499580889,5519,0.13746391507996966,0.02255559845565145,0.000999000999000999,0.003922151412638819,True,True,False
PPP4R1,2.463801557942993,13650,0.06236897341638912,0.025314112079077036,0.02197802197802198,0.03488789598679709,True,False,False
PPP4R2,4.240633862670174,5518,0.3218594123198764,0.07589888218052256,0.000999000999000999,0.003922862204848432,True,True,False
PPP4R3A,3.171960181699404,9374,0.10259641560207407,0.03234478934332189,0.003996003996003996,0.00923676281047734,True,True,False
PPP4R3B,2.2684759084964234,14476,0.0994653391776821,0.04384675901577018,0.029970029970029972,0.04485980998829853,True,False,False
PPP4R4,4.254870813566277,5517,0.3483834775656944,0.08187873387511477,0.000999000999000999,0.0039235732547314925,True,True,False
PPP5C,3.072033886608209,10097,0.04160554570131843,0.013543312514340669,0.006993006993006993,0.015006880808604092,True,False,False
PPP6C,2.254728978988496,13818,0.12404785870408859,0.05501673917920213,0.022977022977022976,0.03603026008583976,True,False,False
PPP6R1,2.455779447453697,12887,0.2117257295711984,0.08621527687795179,0.016983016983016984,0.028554978814930708,True,False,False
PPP6R2,0.9998430487640865,20230,0.016311432663630113,0.016313983165020047,0.41058941058941056,0.4397751531710998,False,False,False
PPP6R3,4.4609750475815595,5516,0.12116114137953285,0.027160227411598674,0.000999000999000999,0.003924284562428145,True,True,False
PPRC1,2.680613070953167,12007,0.036236697917050094,0.013518053576465783,0.013986013986013986,0.02523935629623978,True,False,False
PPT1,3.984245180079005,12038,0.15940835575835913,0.04000966524674226,0.013986013986013986,0.025174360446000254,True,False,False
PPT2,6.172731856698467,5473,0.02257988020051435,0.0036579943852077146,0.000999000999000999,0.003955116690362442,True,True,False
PPTC7,4.626100188797743,5504,0.14905483129591265,0.03222039708431995,0.000999000999000999,0.003932840415398555,True,True,False
PPWD1,2.876868208427358,11444,0.1583943853506682,0.05505791197455391,0.012987012987012988,0.024589531405330076,True,False,False
PPY,4.3649290838480415,8695,0.0029126715759619534,0.0006672795527077373,0.002997002997002997,0.007468552149403213,True,True,False
PQBP1,1.902217884737158,16658,0.051192066156399825,0.02691176838624589,0.07792207792207792,0.10135764103827496,False,False,False
PQLC1,3.108080238602873,11443,0.06443349196255937,0.020730951563438644,0.012987012987012988,0.024591680276378345,True,False,False
PQLC2,2.7846233701837715,13351,0.06009301236163354,0.021580291668468612,0.01998001998001998,0.03242656527054699,True,False,False
PQLC2L,1.9684304266680068,15352,0.00019594430367987975,9.953342354459424e-05,0.04395604395604396,0.062040096433009416,False,False,False
PQLC3,4.04245510725598,11916,0.13220344703859496,0.03270374144087493,0.013986013986013986,0.025432103981952923,True,False,False
PRADC1,1.7048522139284294,17303,0.020694953957803304,0.0121388450800639,0.1028971028971029,0.1288547896650538,False,False,False
PRAF2,3.3075465302834908,8475,0.07909584790649893,0.02391374213691086,0.001998001998001998,0.005108284046337144,True,True,False
PRAG1,3.4305441635621245,5490,0.2306553655369551,0.06723578541312561,0.000999000999000999,0.0039428695166400084,True,True,False
PRAM1,6.555387035710511,11915,0.3123344518180875,0.0476454532070759,0.013986013986013986,0.025434238443050865,True,False,False
PRAME,5.139173783939162,11914,0.0013008812471379141,0.00025312042559553073,0.013986013986013986,0.02543637326246022,True,False,False
PRB1,1.2286341723958358,19093,0.0038677801568833894,0.0031480223791916194,0.23276723276723277,0.2641596605876708,False,False,False
PRC1,3.457757197290495,9392,0.03284927937852397,0.009500159475249658,0.003996003996003996,0.00921906032638571,True,True,False
PRCC,1.6800097340892952,17306,0.06063114983002223,0.03608975102920579,0.1028971028971029,0.12883245265078155,False,False,False
PRCD,6.191928974442452,5480,0.2242565207032964,0.036217543791222134,0.000999000999000999,0.003950064534006139,True,True,False
PRCP,1.3767935494267056,18661,0.051826056538377664,0.037642566521336795,0.18981018981018982,0.2203958626444024,False,False,False
PRDM1,6.0963060439042795,5479,0.18199790662969983,0.029853790862192645,0.000999000999000999,0.003950785480261662,True,True,False
PRDM10,6.463248883338622,5478,0.04723281774880212,0.007307896379802566,0.000999000999000999,0.0039515066897323195,True,True,False
PRDM11,11.768411333170052,5477,0.31406362724369113,0.02668699288869763,0.000999000999000999,0.003952228162562287,True,True,False
PRDM12,3.2882459678151137,12628,0.05705619568387986,0.017351549537314978,0.015984015984015984,0.027426485456260558,True,False,False
PRDM13,1.0238286392550755,20325,0.0001681754958392487,0.00016425137088879545,0.43356643356643354,0.462214882288683,False,False,False
PRDM15,1.7059961096773626,17495,0.02890401805447152,0.016942594904261966,0.11188811188811189,0.13857625655282127,False,False,False
PRDM16,6.4310071745316595,5476,0.43442627995240235,0.06755181635666078,0.000999000999000999,0.003952949898895845,True,True,False
PRDM2,10.72685534266357,5475,0.17562322479577433,0.01637228357398657,0.000999000999000999,0.0039536718988773785,True,True,False
PRDM4,0.8571306727706749,20882,0.004729187150807654,0.005517453440575002,0.5904095904095904,0.6126326503684993,False,False,False
PRDM5,3.0525436272909197,9884,0.10898266911204361,0.035702237836098535,0.005994005994005994,0.013140238959745231,True,False,False
PRDM6,3.942866067939126,5474,0.3882360254111735,0.09846542573165254,0.000999000999000999,0.0039543941626513784,True,True,False
PRDM8,6.451124128209614,5457,0.6175799112515337,0.09573212892303933,0.000999000999000999,0.003966713147581757,True,True,False
PRDX1,3.0028977932297005,10950,0.31696235321176314,0.10555215162414282,0.00999000999000999,0.019768359494386892,True,False,False
PRDX2,1.7225492019813076,17260,0.017137261000095813,0.009948768810140356,0.1008991008991009,0.12666753871852365,False,False,False
PRDX3,1.237146084258556,19526,0.04604454899158636,0.037218350529493724,0.28771228771228774,0.3192742932577,False,False,False
PRDX4,2.010786781698756,15359,0.03815966793114267,0.018977470993238158,0.04395604395604396,0.06201182111072078,False,False,False
PRDX5,3.190646837457938,5488,0.0900574382863267,0.028225438592134857,0.000999000999000999,0.003944306422440533,True,True,False
PRDX6,2.1180327084397677,15240,0.05794750623865943,0.027359107735885208,0.04195804195804196,0.05965530532459667,False,False,False
PRELID1,2.926094442803304,12513,0.04747045622219043,0.01622313561272739,0.015984015984015984,0.027678546978475053,True,False,False
PRELID2,5.603352300299955,5487,0.08650555493711742,0.015438168843847935,0.000999000999000999,0.00394502526815266,True,True,False
PRELID3A,0.5391866663459935,21453,0.011849328957662572,0.021976291895527425,0.8481518481518482,0.8566519482475293,False,False,False
PRELID3B,1.3044390280877258,19023,0.059951602134265716,0.04595967139818174,0.22577422577422576,0.25716637355180166,False,False,False
PRELP,5.62194410388167,5486,0.4163876669422379,0.07406470128995095,0.000999000999000999,0.0039457443759303035,True,True,False
PREP,21.79169201030083,5485,0.4372386285942711,0.02006445440173578,0.000999000999000999,0.0039464637459167996,True,True,False
PREPL,4.205045327447726,12061,0.2559549575348579,0.060868527103311344,0.013986013986013986,0.025126353623161516,True,False,False
PREX1,4.843640078655033,5484,0.20009834829203965,0.04131155424562461,0.000999000999000999,0.003947183378255588,True,True,False
PREX2,0.839083733995534,20895,0.01873888000923701,0.022332540674062696,0.5974025974025974,0.6195032055764288,False,False,False
PRF1,4.150711624638366,11285,0.009711752035162882,0.002339769997606802,0.011988011988011988,0.023017832853898426,True,False,False
PRG4,3.3999990267553395,12404,0.0013413028543576748,0.0003944909524422413,0.014985014985014986,0.026176661133126795,True,False,False
PRICKLE1,19.88854027556049,5464,0.835627967170915,0.04201554044226923,0.000999000999000999,0.003961631340840711,True,True,True
PRICKLE2,7.823956369936982,5463,0.12704107584918375,0.016237436867333054,0.000999000999000999,0.0039623565158985255,True,True,False
PRICKLE3,5.913278971047942,5462,0.104617487045072,0.01769194865057113,0.000999000999000999,0.003963081956490964,True,True,False
PRIM2,13.427440674591619,5461,0.7322760603504689,0.054535778174148106,0.000999000999000999,0.003963807662763897,True,True,False
PRIMA1,27.212472342475177,5460,1.7789984754371768,0.06537436881601036,0.000999000999000999,0.003964533634863305,True,True,False
PRIMPOL,1.3098353374492155,19320,0.09139066698677556,0.06977262811247491,0.2597402597402597,0.29130703664865154,False,False,False
PRKAA1,1.7416964642189419,16935,0.07543888600866161,0.04331344188927161,0.08891108891108891,0.11375999259081633,False,False,False
PRKAA2,9.30561700743242,5459,0.38923155460633313,0.04182758233433451,0.000999000999000999,0.0039652598729352714,True,True,False
PRKAB1,5.377540771801749,5458,0.036631663954425686,0.006811963262297036,0.000999000999000999,0.003965986377125989,True,True,False
PRKAB2,3.9232640630671374,10697,0.14252517176534565,0.03632820280296948,0.008991008991008992,0.018212319605233507,True,False,False
PRKACA,1.9887557606482662,15587,0.04311097919219549,0.021677352321325363,0.04895104895104895,0.06804845888697816,False,False,False
PRKACB,3.017472395698325,11117,0.1596064692557021,0.05289408423702941,0.01098901098901099,0.021418538284599276,True,False,False
PRKACG,5.988919404314434,9885,0.005543608681711369,0.0009256342285260573,0.005994005994005994,0.013138909648773078,True,False,False
PRKAG1,1.0163080995631293,20234,0.028840117408090588,0.028377326971424133,0.4115884115884116,0.44075801632389555,False,False,False
PRKAG2,11.679832828633932,5446,0.17884542344581036,0.015312317331206164,0.000999000999000999,0.003974725238037761,True,True,False
PRKAG3,6.301439038004981,5445,0.010194379492640517,0.0016177759424103914,0.000999000999000999,0.003975455215124636,True,True,False
PRKAR1B,2.179227426667679,15083,0.11537140266028702,0.05294141375800805,0.03796203796203796,0.05453566522319423,False,False,False
PRKAR2A,9.26779181707198,5444,0.09400130333600601,0.010142784010850397,0.000999000999000999,0.003976185460388252,True,True,False
PRKAR2B,3.7689749801815493,8486,0.1234632025379572,0.032757756551161886,0.001998001998001998,0.0051016624195978424,True,True,False
PRKCA,4.029446837478012,11669,0.11024339429231574,0.027359426354126436,0.013986013986013986,0.02597043028956646,True,False,False
PRKCB,2.300067458756483,14927,0.11175530450324471,0.048587827751360786,0.03596403596403597,0.05220531461571189,False,False,False
PRKCD,11.980048492165059,5443,2.660263531251953,0.2220578166433365,0.000999000999000999,0.003976915973976419,True,True,False
PRKCE,9.943015573064017,8487,0.2570982114634986,0.02585715672917488,0.001998001998001998,0.005101061304666819,True,True,False
