"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","gene_type"
"ENSMFAG00000012456",3.01657392681262,0.0333405797970675,0.238460658785651,14.0507685252628,0.120530719185562,0.124695231529886,"RF00019","misc_RNA"
"ENSMFAG00000028033",4.9698290527102,0.148405668921556,0.233840660351064,14.0492074913082,0.120585557339268,0.124745424002225,"ENSMFAG00000028033","protein_coding"
"ENSMFAG00000031212",703.519570724675,0.028313491370331,0.0386251797699528,14.046475916417,0.120681567552525,0.124838201360232,"INTS5","protein_coding"
"ENSMFAG00000030855",3.19658014382502,-0.126949430128832,0.203669042772077,14.0462646223205,0.120688996922293,0.124839341962187,"ENSMFAG00000030855","protein_coding"
"ENSMFAG00000029426",2.91277265592157,0.459594390667193,0.212195935046118,14.0449528387426,0.120735129716045,0.124880514732767,"RAG2","protein_coding"
"ENSMFAG00000014557",10.8682800420725,-0.0233250271754605,0.114061275635998,14.0443513574492,0.12075628768077,0.124895852212861,"RF00576","snoRNA"
"ENSMFAG00000013877",1.17382163706408,0.358885922159986,0.300519149499435,14.0400579579541,0.120907406874784,0.125045597382108,"ENSMFAG00000013877","protein_coding"
"ENSMFAG00000000454",1357.98923599436,-0.0111466229475337,0.0342664916840407,14.0385304448464,0.120961211570063,0.125094686933987,"FAM199X","protein_coding"
"ENSMFAG00000029654",1.33851442284646,-0.0340749648797962,0.31543402884314,14.0366193935126,0.121028554927466,0.125157771910736,"ENSMFAG00000029654","protein_coding"
"ENSMFAG00000029953",3.73945478635197,-0.467780941840696,0.173525477894617,14.0312657836403,0.121217382118146,0.125346472275194,"ENSMFAG00000029953","protein_coding"
"ENSMFAG00000037567",4556.12700175684,0.0289603817982903,0.0351129358797352,14.0018787567387,0.122258412714874,0.126416339133778,"P4HTM","protein_coding"
"ENSMFAG00000014663",5.11509785620387,0.00843153615158882,0.136083413978259,13.9769987837185,0.123145781526119,0.127327214476702,"RF00017","misc_RNA"
"ENSMFAG00000032710",3.62461844194894,0.132448299397191,0.169322415361155,13.9727868680284,0.123296550066859,0.127476422631348,"ENSMFAG00000032710","protein_coding"
"ENSMFAG00000032600",4.15555435325585,0.0931159131259814,0.16832267498257,13.9717974980076,0.123331988264242,0.127506381244369,"LRRD1","protein_coding"
"ENSMFAG00000033034",263.532527816508,-0.00430790026886997,0.0480428557515117,13.9714561412238,0.123344217336454,0.127512343295589,"ZNF688","protein_coding"
"ENSMFAG00000008668",5.61094235123743,-0.325957717339609,0.170571747996088,13.9671631788606,0.123498101212814,0.127664738743255,"RF00019","misc_RNA"
"ENSMFAG00000013283",1.0925004969889,0.157534193416644,0.331236431112565,13.966528385934,0.123520869743317,0.127681586346856,"RF00019","misc_RNA"
"ENSMFAG00000043948",423.238306854629,0.113555504712028,0.0573669118303427,13.9441843799959,0.12432459632024,0.128505653985907,"ZFAND1","protein_coding"
"ENSMFAG00000046619",0.292096520670026,-0.0223504173223372,1.86236326987651,13.9300514765475,0.124835278877453,0.129026752019795,,
"ENSMFAG00000009405",2.24693715511949,-0.190344282477375,0.21402010300392,13.9297138932106,0.124847499189136,0.129032623821497,"RF00004","snRNA"
"ENSMFAG00000035538",5461.48039705416,0.0548360175127236,0.0493460478974705,13.9179131082274,0.125275325786725,0.129468010706733,"DVL1","protein_coding"
